cell_id;antenna_id;service
C0003569;ANT000572;B1
C0003570;ANT000572;N78
C0003571;ANT000573;GSM900
C0003572;ANT000573;B3
C0003573;ANT000573;B7
C0003574;ANT000573;B32
C0003575;ANT000573;B20
C0003576;ANT000573;N28
C0003577;ANT000573;N1
C0003578;ANT000573;B1
C0003579;ANT000573;N78
C0003580;ANT000574;GSM900
C0003581;ANT000574;B3
C0003582;ANT000574;B7
C0003583;ANT000574;B32
C0003584;ANT000574;B20
C0003585;ANT000574;N28
C0003586;ANT000574;N1
C0003587;ANT000574;B1
C0003588;ANT000574;N78
C0003589;ANT000575;GSM900
C0003590;ANT000575;B3
C0003591;ANT000575;B7
C0003592;ANT000575;B32
C0003593;ANT000575;B20
C0003594;ANT000575;N1
C0003595;ANT000575;B1
C0003596;ANT000575;N78
C0003597;ANT000576;GSM900
C0003598;ANT000576;B3
C0003599;ANT000576;B7
C0003600;ANT000576;B32
C0003601;ANT000576;B20
C0003602;ANT000576;N1
C0003603;ANT000576;B1
C0003604;ANT000576;N78
C0003605;ANT000577;GSM900
C0003606;ANT000577;B3
C0003607;ANT000577;B7
C0003608;ANT000577;B32
C0003609;ANT000577;B20
C0003610;ANT000577;N1
C0003611;ANT000577;B1
C0003612;ANT000577;N78
C0003613;ANT000578;GSM900
C0003614;ANT000578;B3
C0003615;ANT000578;B7
C0003616;ANT000578;B32
C0003617;ANT000578;B20
C0003618;ANT000578;N1
C0003619;ANT000578;B1
C0003620;ANT000578;N78
C0003621;ANT000579;GSM900
C0003622;ANT000579;B3
C0003623;ANT000579;B7
C0003624;ANT000579;B32
C0003625;ANT000579;B20
C0003626;ANT000579;N1
C0003627;ANT000579;B1
C0003628;ANT000579;N78
C0003629;ANT000580;GSM900
C0003630;ANT000580;B3
C0003631;ANT000580;B7
C0003632;ANT000580;B32
C0003633;ANT000580;B20
C0003634;ANT000580;N1
C0003635;ANT000580;B1
C0003636;ANT000580;N78
C0003637;ANT000581;GSM900
C0003638;ANT000581;B3
C0003639;ANT000581;B32
C0003640;ANT000581;B8
C0003641;ANT000581;B20
C0003642;ANT000581;N28
C0003643;ANT000581;N1
C0003644;ANT000581;B1
C0003645;ANT000582;GSM900
C0003646;ANT000582;B3
C0003647;ANT000582;B32
C0003648;ANT000582;B8
C0003649;ANT000582;B20
C0003650;ANT000582;N28
C0003651;ANT000582;N1
C0003652;ANT000582;B1
C0003653;ANT000583;GSM900
C0003654;ANT000583;B3
C0003655;ANT000583;B32
C0003656;ANT000583;B8
C0003657;ANT000583;B20
C0003658;ANT000583;N28
C0003659;ANT000583;N1
C0003660;ANT000583;B1
C0003661;ANT000584;GSM900
C0003662;ANT000584;B3
C0003663;ANT000584;B32
C0003664;ANT000584;B8
C0003665;ANT000584;B20
C0003666;ANT000584;N28
C0003667;ANT000584;N1
C0003668;ANT000584;B1
C0003669;ANT000585;GSM900
C0003670;ANT000585;B3
C0003671;ANT000585;B32
C0003672;ANT000585;B8
C0003673;ANT000585;B20
C0003674;ANT000585;N28
C0003675;ANT000585;N1
C0003676;ANT000585;B1
C0003677;ANT000586;GSM900
C0003678;ANT000586;B3
C0003679;ANT000586;B32
C0003680;ANT000586;B8
C0003681;ANT000586;B20
C0003682;ANT000586;N28
C0003683;ANT000586;N1
C0003684;ANT000586;B1
C0003685;ANT000587;GSM900
C0003686;ANT000587;B3
C0003687;ANT000587;B32
C0003688;ANT000587;B8
C0003689;ANT000587;B20
C0003690;ANT000587;N28
C0003691;ANT000587;N1
C0003692;ANT000587;B1
C0003693;ANT000588;GSM900
C0003694;ANT000588;B3
C0003695;ANT000588;B32
C0003696;ANT000588;B8
C0003697;ANT000588;B20
C0003698;ANT000588;N28
C0003699;ANT000588;N1
C0003700;ANT000588;B1
C0003701;ANT000589;GSM900
C0003702;ANT000589;B3
C0003703;ANT000589;B32
C0003704;ANT000589;B8
C0003705;ANT000589;B20
C0003706;ANT000589;N28
C0003707;ANT000589;N1
C0003708;ANT000589;B1
C0003709;ANT000590;GSM900
C0003710;ANT000590;B8
C0003711;ANT000590;B32
C0003712;ANT000590;B3
C0003713;ANT000590;B7
C0003714;ANT000590;B20
C0003715;ANT000590;N28
C0003716;ANT000590;N1
C0003717;ANT000590;B1
C0003718;ANT000590;N78
C0003719;ANT000591;GSM900
C0003720;ANT000591;B8
C0003721;ANT000591;B32
C0003722;ANT000591;B3
C0003723;ANT000591;B7
C0003724;ANT000591;B20
C0003725;ANT000591;N28
C0003726;ANT000591;N1
C0003727;ANT000591;B1
C0003728;ANT000591;N78
C0003729;ANT000592;GSM900
C0003730;ANT000592;B8
C0003731;ANT000592;B32
C0003732;ANT000592;B3
C0003733;ANT000592;B7
C0003734;ANT000592;B20
C0003735;ANT000592;N28
C0003736;ANT000592;N1
C0003737;ANT000592;B1
C0003738;ANT000592;N78
C0003739;ANT000593;GSM900
C0003740;ANT000593;B8
C0003741;ANT000593;B32
C0003742;ANT000593;B3
C0003743;ANT000593;B7
C0003744;ANT000593;B20
C0003745;ANT000593;N28
C0003746;ANT000593;N1
C0003747;ANT000593;B1
C0003748;ANT000593;N78
C0003749;ANT000594;GSM900
C0003750;ANT000594;B8
C0003751;ANT000594;B32
C0003752;ANT000594;B3
C0003753;ANT000594;B7
C0003754;ANT000594;B20
C0003755;ANT000594;N28
C0003756;ANT000594;N1
C0003757;ANT000594;B1
C0003758;ANT000594;N78
C0003759;ANT000595;GSM900
C0003760;ANT000595;B8
C0003761;ANT000595;B32
C0003762;ANT000595;B3
C0003763;ANT000595;B7
C0003764;ANT000595;B20
C0003765;ANT000595;N28
C0003766;ANT000595;N1
C0003767;ANT000595;B1
C0003768;ANT000595;N78
C0003769;ANT000596;GSM900
C0003770;ANT000596;B3
C0003771;ANT000596;B7
C0003772;ANT000596;B8
C0003773;ANT000596;B20
C0003774;ANT000596;N78
C0003775;ANT000597;GSM900
C0003776;ANT000597;B3
C0003777;ANT000597;B7
C0003778;ANT000597;B8
C0003779;ANT000597;B20
C0003780;ANT000597;N78
C0003781;ANT000598;GSM900
C0003782;ANT000598;B3
C0003783;ANT000598;B7
C0003784;ANT000598;B8
C0003785;ANT000598;B20
C0003786;ANT000598;N78
C0003787;ANT000598;GSM900
C0003788;ANT000606;B8
C0003789;ANT000614;B3
C0003790;ANT000622;B32
C0003791;ANT000630;B20
C0003792;ANT000638;N1
C0003793;ANT000646;B1
C0003794;ANT000654;N78
C0003795;ANT000662;GSM900
C0003796;ANT000670;B8
C0003797;ANT000678;B3
C0003798;ANT000686;B32
C0003799;ANT000694;B20
C0003800;ANT000702;N1
C0003801;ANT000710;B1
C0003802;ANT000718;N78
C0003803;ANT000726;GSM900
C0003804;ANT000734;B8
C0003805;ANT000742;B3
C0003806;ANT000750;B32
C0003807;ANT000758;B20
C0003808;ANT000766;N1
C0003809;ANT000774;B1
C0003810;ANT000782;N78
C0003811;ANT000791;N78
C0003812;ANT000791;B3
C0003813;ANT000791;B32
C0003814;ANT000792;N78
C0003815;ANT000792;B3
C0003816;ANT000792;B32
C0003817;ANT000793;N78
C0003818;ANT000793;B3
C0003819;ANT000793;B32
C0003820;ANT000794;GSM900
C0003821;ANT000794;B3
C0003822;ANT000794;B8
C0003823;ANT000794;B32
C0003824;ANT000794;B20
C0003825;ANT000794;N28
C0003826;ANT000794;N1
C0003827;ANT000794;B1
C0003828;ANT000794;N78
C0003829;ANT000795;GSM900
C0003830;ANT000795;B3
C0003831;ANT000795;B8
C0003832;ANT000795;B32
C0003833;ANT000795;B20
C0003834;ANT000795;N28
C0003835;ANT000795;N1
C0003836;ANT000795;B1
C0003837;ANT000795;N78
C0003838;ANT000796;GSM900
C0003839;ANT000796;B3
C0003840;ANT000796;B8
C0003841;ANT000796;B32
C0003842;ANT000796;B20
C0003843;ANT000796;N28
C0003844;ANT000796;N1
C0003845;ANT000796;B1
C0003846;ANT000796;N78
C0003847;ANT000797;GSM900
C0003848;ANT000797;B3
C0003849;ANT000797;B8
C0003850;ANT000797;B32
C0003851;ANT000797;B20
C0003852;ANT000797;N28
C0003853;ANT000797;N1
C0003854;ANT000797;B1
C0003855;ANT000797;N78
C0003856;ANT000798;GSM900
C0003857;ANT000798;B3
C0003858;ANT000798;B8
C0003859;ANT000798;B32
C0003860;ANT000798;B20
C0003861;ANT000798;N28
C0003862;ANT000798;N1
C0003863;ANT000798;B1
C0003864;ANT000798;N78
C0003865;ANT000799;GSM900
C0003866;ANT000799;B3
C0003867;ANT000799;B8
C0003868;ANT000799;B32
C0003869;ANT000799;B20
C0003870;ANT000799;N28
C0003871;ANT000799;N1
C0003872;ANT000799;B1
C0003873;ANT000799;N78
C0003874;ANT000800;B3
C0003875;ANT000800;B32
C0003876;ANT000800;N28
C0003877;ANT000800;B1
C0003878;ANT000800;N78
C0003879;ANT000801;B3
C0003880;ANT000801;B32
C0003881;ANT000801;N28
C0003882;ANT000801;B1
C0003883;ANT000801;N78
C0003884;ANT000802;B3
C0003885;ANT000802;B32
C0003886;ANT000802;N28
C0003887;ANT000802;B1
C0003888;ANT000802;N78
C0003889;ANT000803;B3
C0003890;ANT000803;B32
C0003891;ANT000803;N28
C0003892;ANT000803;B1
C0003893;ANT000803;N78
C0003894;ANT000804;B3
C0003895;ANT000804;B32
C0003896;ANT000804;N28
C0003897;ANT000804;B1
C0003898;ANT000804;N78
C0003899;ANT000805;B3
C0003900;ANT000805;B32
C0003901;ANT000805;N28
C0003902;ANT000805;B1
C0003903;ANT000805;N78
C0003904;ANT000806;GSM900
C0003905;ANT000806;B8
C0003906;ANT000806;B32
C0003907;ANT000806;B3
C0003908;ANT000806;B7
C0003909;ANT000806;B20
C0003910;ANT000806;N28
C0003911;ANT000806;N1
C0003912;ANT000806;B1
C0003913;ANT000806;N78
C0003914;ANT000807;GSM900
C0003915;ANT000807;B8
C0003916;ANT000807;B32
C0003917;ANT000807;B3
C0003918;ANT000807;B7
C0003919;ANT000807;B20
C0003920;ANT000807;N28
C0003921;ANT000807;N1
C0003922;ANT000807;B1
C0003923;ANT000807;N78
C0003924;ANT000808;GSM900
C0003925;ANT000808;B8
C0003926;ANT000808;B32
C0003927;ANT000808;B3
C0003928;ANT000808;B7
C0003929;ANT000808;B20
C0003930;ANT000808;N28
C0003931;ANT000808;N1
C0003932;ANT000808;B1
C0003933;ANT000808;N78
C0003934;ANT000809;GSM900
C0003935;ANT000809;B8
C0003936;ANT000809;B32
C0003937;ANT000809;B3
C0003938;ANT000809;B7
C0003939;ANT000809;B20
C0003940;ANT000809;N28
C0003941;ANT000809;N1
C0003942;ANT000809;B1
C0003943;ANT000809;N78
C0003944;ANT000810;GSM900
C0003945;ANT000810;B8
C0003946;ANT000810;B32
C0003947;ANT000810;B3
C0003948;ANT000810;B7
C0003949;ANT000810;B20
C0003950;ANT000810;N28
C0003951;ANT000810;N1
C0003952;ANT000810;B1
C0003953;ANT000810;N78
C0003954;ANT000811;GSM900
C0003955;ANT000811;B8
C0003956;ANT000811;B32
C0003957;ANT000811;B3
C0003958;ANT000811;B7
C0003959;ANT000811;B20
C0003960;ANT000811;N28
C0003961;ANT000811;N1
C0003962;ANT000811;B1
C0003963;ANT000811;N78
C0003964;ANT000812;GSM900
C0003965;ANT000812;B8
C0003966;ANT000812;B32
C0003967;ANT000812;B3
C0003968;ANT000812;B7
C0003969;ANT000812;B20
C0003970;ANT000812;N28
C0003971;ANT000812;N1
C0003972;ANT000812;B1
C0003973;ANT000812;N78
C0003974;ANT000813;GSM900
C0003975;ANT000813;B8
C0003976;ANT000813;B32
C0003977;ANT000813;B3
C0003978;ANT000813;B7
C0003979;ANT000813;B20
C0003980;ANT000813;N28
C0003981;ANT000813;N1
C0003982;ANT000813;B1
C0003983;ANT000813;N78
C0003984;ANT000814;GSM900
C0003985;ANT000814;B8
C0003986;ANT000814;B32
C0003987;ANT000814;B3
C0003988;ANT000814;B7
C0003989;ANT000814;B20
C0003990;ANT000814;N28
C0003991;ANT000814;N1
C0003992;ANT000814;B1
C0003993;ANT000814;N78
C0003994;ANT000815;GSM900
C0003995;ANT000815;B8
C0003996;ANT000815;B3
C0003997;ANT000815;B32
C0003998;ANT000815;B7
C0003999;ANT000815;N28
C0004000;ANT000815;N1
C0004001;ANT000815;B1
C0004002;ANT000815;N78
C0004003;ANT000816;GSM900
C0004004;ANT000816;B8
C0004005;ANT000816;B3
C0004006;ANT000816;B32
C0004007;ANT000816;B7
C0004008;ANT000816;N28
C0004009;ANT000816;N1
C0004010;ANT000816;B1
C0004011;ANT000816;N78
C0004012;ANT000817;GSM900
C0004013;ANT000817;B8
C0004014;ANT000817;B3
C0004015;ANT000817;B32
C0004016;ANT000817;B7
C0004017;ANT000817;N28
C0004018;ANT000817;N1
C0004019;ANT000817;B1
C0004020;ANT000817;N78
C0004021;ANT000818;GSM900
C0004022;ANT000818;B8
C0004023;ANT000818;B3
C0004024;ANT000818;B32
C0004025;ANT000818;B7
C0004026;ANT000818;N28
C0004027;ANT000818;N1
C0004028;ANT000818;B1
C0004029;ANT000818;N78
C0004030;ANT000819;GSM900
C0004031;ANT000819;B8
C0004032;ANT000819;B3
C0004033;ANT000819;B32
C0004034;ANT000819;B7
C0004035;ANT000819;N28
C0004036;ANT000819;N1
C0004037;ANT000819;B1
C0004038;ANT000819;N78
C0004039;ANT000820;GSM900
C0004040;ANT000820;B8
C0004041;ANT000820;B3
C0004042;ANT000820;B32
C0004043;ANT000820;B7
C0004044;ANT000820;N28
C0004045;ANT000820;N1
C0004046;ANT000820;B1
C0004047;ANT000820;N78
C0004048;ANT000821;GSM900
C0004049;ANT000821;B8
C0004050;ANT000821;B3
C0004051;ANT000821;B32
C0004052;ANT000821;B7
C0004053;ANT000821;N28
C0004054;ANT000821;N1
C0004055;ANT000821;B1
C0004056;ANT000821;N78
C0004057;ANT000822;GSM900
C0004058;ANT000822;B8
C0004059;ANT000822;B3
C0004060;ANT000822;B32
C0004061;ANT000822;B7
C0004062;ANT000822;N28
C0004063;ANT000822;N1
C0004064;ANT000822;B1
C0004065;ANT000822;N78
C0004066;ANT000823;GSM900
C0004067;ANT000823;B8
C0004068;ANT000823;B3
C0004069;ANT000823;B32
C0004070;ANT000823;B7
C0004071;ANT000823;N28
C0004072;ANT000823;N1
C0004073;ANT000823;B1
C0004074;ANT000823;N78
C0004075;ANT000824;GSM900
C0004076;ANT000824;B8
C0004077;ANT000824;B3
C0004078;ANT000824;B32
C0004079;ANT000824;B7
C0004080;ANT000824;B20
C0004081;ANT000824;N28
C0004082;ANT000824;N78
C0004083;ANT000825;GSM900
C0004084;ANT000825;B8
C0004085;ANT000825;B3
C0004086;ANT000825;B32
C0004087;ANT000825;B7
C0004088;ANT000825;B20
C0004089;ANT000825;N28
C0004090;ANT000825;N78
C0004091;ANT000826;GSM900
C0004092;ANT000826;B8
C0004093;ANT000826;B3
C0004094;ANT000826;B32
C0004095;ANT000826;B7
C0004096;ANT000826;B20
C0004097;ANT000826;N28
C0004098;ANT000826;N78
C0004099;ANT000827;GSM900
C0004100;ANT000827;B8
C0004101;ANT000827;B3
C0004102;ANT000827;B32
C0004103;ANT000827;B7
C0004104;ANT000827;B20
C0004105;ANT000827;N28
C0004106;ANT000827;N78
C0004107;ANT000828;GSM900
C0004108;ANT000828;B8
C0004109;ANT000828;B3
C0004110;ANT000828;B32
C0004111;ANT000828;B7
C0004112;ANT000828;B20
C0004113;ANT000828;N28
C0004114;ANT000828;N78
C0004115;ANT000829;GSM900
C0004116;ANT000829;B8
C0004117;ANT000829;B3
C0004118;ANT000829;B32
C0004119;ANT000829;B7
C0004120;ANT000829;B20
C0004121;ANT000829;N28
C0004122;ANT000829;N78
C0004123;ANT000830;GSM900
C0004124;ANT000830;B8
C0004125;ANT000830;B3
C0004126;ANT000830;B32
C0004127;ANT000830;B7
C0004128;ANT000830;B20
C0004129;ANT000830;N28
C0004130;ANT000830;N78
C0004131;ANT000831;GSM900
C0004132;ANT000831;B8
C0004133;ANT000831;B3
C0004134;ANT000831;B32
C0004135;ANT000831;B7
C0004136;ANT000831;B20
C0004137;ANT000831;N28
C0004138;ANT000831;N78
C0004139;ANT000832;GSM900
C0004140;ANT000832;B8
C0004141;ANT000832;B3
C0004142;ANT000832;B32
C0004143;ANT000832;B7
C0004144;ANT000832;B20
C0004145;ANT000832;N28
C0004146;ANT000832;N78
C0004147;ANT000833;GSM900
C0004148;ANT000833;B8
C0004149;ANT000833;B32
C0004150;ANT000833;B3
C0004151;ANT000833;B7
C0004152;ANT000833;B20
C0004153;ANT000833;N28
C0004154;ANT000833;N1
C0004155;ANT000833;B1
C0004156;ANT000833;N78
C0004157;ANT000834;GSM900
C0004158;ANT000834;B8
C0004159;ANT000834;B32
C0004160;ANT000834;B3
C0004161;ANT000834;B7
C0004162;ANT000834;B20
C0004163;ANT000834;N28
C0004164;ANT000834;N1
C0004165;ANT000834;B1
C0004166;ANT000834;N78
C0004167;ANT000835;GSM900
C0004168;ANT000835;B8
C0004169;ANT000835;B32
C0004170;ANT000835;B3
C0004171;ANT000835;B7
C0004172;ANT000835;B20
C0004173;ANT000835;N28
C0004174;ANT000835;N1
C0004175;ANT000835;B1
C0004176;ANT000835;N78
C0004177;ANT000835;GSM900
C0004178;ANT000847;B8
C0004179;ANT000859;B7
C0004180;ANT000871;B3
C0004181;ANT000883;B20
C0004182;ANT000895;N28
C0004183;ANT000907;N1
C0004184;ANT000919;B1
C0004185;ANT000931;N78
C0004186;ANT000943;GSM900
C0004187;ANT000955;B8
C0004188;ANT000967;B7
C0004189;ANT000979;B3
C0004190;ANT000991;B20
C0004191;ANT001003;N28
C0004192;ANT001015;N1
C0004193;ANT001027;B1
C0004194;ANT001039;N78
C0004195;ANT001051;GSM900
C0004196;ANT001063;B8
C0004197;ANT001075;B7
C0004198;ANT001087;B3
C0004199;ANT001099;B20
C0004200;ANT001111;N28
C0004201;ANT001123;N1
C0004202;ANT001135;B1
C0004203;ANT001147;N78
C0004204;ANT001160;GSM900
C0004205;ANT001160;B3
C0004206;ANT001160;B7
C0004207;ANT001160;B8
C0004208;ANT001160;B32
C0004209;ANT001160;B20
C0004210;ANT001160;N1
C0004211;ANT001160;B1
C0004212;ANT001160;N78
C0004213;ANT001161;GSM900
C0004214;ANT001161;B3
C0004215;ANT001161;B7
C0004216;ANT001161;B8
C0004217;ANT001161;B32
C0004218;ANT001161;B20
C0004219;ANT001161;N1
C0004220;ANT001161;B1
C0004221;ANT001161;N78
C0004222;ANT001162;GSM900
C0004223;ANT001162;B3
C0004224;ANT001162;B7
C0004225;ANT001162;B8
C0004226;ANT001162;B32
C0004227;ANT001162;B20
C0004228;ANT001162;N1
C0004229;ANT001162;B1
C0004230;ANT001162;N78
C0004231;ANT001163;GSM900
C0004232;ANT001163;B8
C0004233;ANT001163;B32
C0004234;ANT001163;B3
C0004235;ANT001163;B7
C0004236;ANT001163;B20
C0004237;ANT001163;N28
C0004238;ANT001163;N1
C0004239;ANT001163;B1
C0004240;ANT001163;N78
C0004241;ANT001164;GSM900
C0004242;ANT001164;B8
C0004243;ANT001164;B32
C0004244;ANT001164;B3
C0004245;ANT001164;B7
C0004246;ANT001164;B20
C0004247;ANT001164;N28
C0004248;ANT001164;N1
C0004249;ANT001164;B1
C0004250;ANT001164;N78
C0004251;ANT001165;GSM900
C0004252;ANT001165;B8
C0004253;ANT001165;B32
C0004254;ANT001165;B3
C0004255;ANT001165;B7
C0004256;ANT001165;B20
C0004257;ANT001165;N28
C0004258;ANT001165;N1
C0004259;ANT001165;B1
C0004260;ANT001165;N78
C0004261;ANT001166;GSM900
C0004262;ANT001166;B8
C0004263;ANT001166;B32
C0004264;ANT001166;B3
C0004265;ANT001166;B7
C0004266;ANT001166;B20
C0004267;ANT001166;N28
C0004268;ANT001166;N1
C0004269;ANT001166;B1
C0004270;ANT001166;N78
C0004271;ANT001167;GSM900
C0004272;ANT001167;B8
C0004273;ANT001167;B32
C0004274;ANT001167;B3
C0004275;ANT001167;B7
C0004276;ANT001167;B20
C0004277;ANT001167;N28
C0004278;ANT001167;N1
C0004279;ANT001167;B1
C0004280;ANT001167;N78
C0004281;ANT001168;GSM900
C0004282;ANT001168;B8
C0004283;ANT001168;B32
C0004284;ANT001168;B3
C0004285;ANT001168;B7
C0004286;ANT001168;B20
C0004287;ANT001168;N28
C0004288;ANT001168;N1
C0004289;ANT001168;B1
C0004290;ANT001168;N78
C0004291;ANT001169;GSM900
C0004292;ANT001169;B8
C0004293;ANT001169;B32
C0004294;ANT001169;B7
C0004295;ANT001169;B3
C0004296;ANT001169;B20
C0004297;ANT001169;N1
C0004298;ANT001169;B1
C0004299;ANT001169;N78
C0004300;ANT001170;GSM900
C0004301;ANT001170;B8
C0004302;ANT001170;B32
C0004303;ANT001170;B7
C0004304;ANT001170;B3
C0004305;ANT001170;B20
C0004306;ANT001170;N1
C0004307;ANT001170;B1
C0004308;ANT001170;N78
C0004309;ANT001171;GSM900
C0004310;ANT001171;B8
C0004311;ANT001171;B32
C0004312;ANT001171;B7
C0004313;ANT001171;B3
C0004314;ANT001171;B20
C0004315;ANT001171;N1
C0004316;ANT001171;B1
C0004317;ANT001171;N78
C0004318;ANT001172;B3
C0004319;ANT001172;B7
C0004320;ANT001172;B20
C0004321;ANT001172;N28
C0004322;ANT001172;N1
C0004323;ANT001172;B1
C0004324;ANT001173;B3
C0004325;ANT001173;B7
C0004326;ANT001173;B20
C0004327;ANT001173;N28
C0004328;ANT001173;N1
C0004329;ANT001173;B1
C0004330;ANT001174;B3
C0004331;ANT001174;B7
C0004332;ANT001174;B20
C0004333;ANT001174;N28
C0004334;ANT001174;N1
C0004335;ANT001174;B1
C0004336;ANT001175;B3
C0004337;ANT001175;B7
C0004338;ANT001175;B20
C0004339;ANT001175;N28
C0004340;ANT001175;N1
C0004341;ANT001175;B1
C0004342;ANT001176;B3
C0004343;ANT001176;B7
C0004344;ANT001176;B20
C0004345;ANT001176;N28
C0004346;ANT001176;N1
C0004347;ANT001176;B1
C0004348;ANT001177;B3
C0004349;ANT001177;B7
C0004350;ANT001177;B20
C0004351;ANT001177;N28
C0004352;ANT001177;N1
C0004353;ANT001177;B1
C0004354;ANT001178;GSM900
C0004355;ANT001178;B8
C0004356;ANT001178;B3
C0004357;ANT001178;B7
C0004358;ANT001178;B20
C0004359;ANT001178;N28
C0004360;ANT001178;N1
C0004361;ANT001179;GSM900
C0004362;ANT001179;B8
C0004363;ANT001179;B3
C0004364;ANT001179;B7
C0004365;ANT001179;B20
C0004366;ANT001179;N28
C0004367;ANT001179;N1
C0004368;ANT001180;GSM900
C0004369;ANT001180;B8
C0004370;ANT001180;B3
C0004371;ANT001180;B7
C0004372;ANT001180;B20
C0004373;ANT001180;N28
C0004374;ANT001180;N1
C0004375;ANT001181;B8
C0004376;ANT001181;B20
C0004377;ANT001181;N28
C0004378;ANT001181;N1
C0004379;ANT001181;B1
C0004380;ANT001182;B8
C0004381;ANT001182;B20
C0004382;ANT001182;N28
C0004383;ANT001182;N1
C0004384;ANT001182;B1
C0004385;ANT001183;B8
C0004386;ANT001183;B20
C0004387;ANT001183;N28
C0004388;ANT001183;N1
C0004389;ANT001183;B1
C0004390;ANT001184;GSM900
C0004391;ANT001184;B8
C0004392;ANT001184;B32
C0004393;ANT001184;B3
C0004394;ANT001184;B7
C0004395;ANT001184;B20
C0004396;ANT001184;N28
C0004397;ANT001184;N1
C0004398;ANT001184;B1
C0004399;ANT001184;N78
C0004400;ANT001185;GSM900
C0004401;ANT001185;B8
C0004402;ANT001185;B32
C0004403;ANT001185;B3
C0004404;ANT001185;B7
C0004405;ANT001185;B20
C0004406;ANT001185;N28
C0004407;ANT001185;N1
C0004408;ANT001185;B1
C0004409;ANT001185;N78
C0004410;ANT001186;GSM900
C0004411;ANT001186;B8
C0004412;ANT001186;B32
C0004413;ANT001186;B3
C0004414;ANT001186;B7
C0004415;ANT001186;B20
C0004416;ANT001186;N28
C0004417;ANT001186;N1
C0004418;ANT001186;B1
C0004419;ANT001186;N78
C0004420;ANT001187;GSM900
C0004421;ANT001187;B8
C0004422;ANT001187;B32
C0004423;ANT001187;B3
C0004424;ANT001187;B7
C0004425;ANT001187;B20
C0004426;ANT001187;N28
C0004427;ANT001187;N1
C0004428;ANT001187;B1
C0004429;ANT001187;N78
C0004430;ANT001188;GSM900
C0004431;ANT001188;B8
C0004432;ANT001188;B32
C0004433;ANT001188;B3
C0004434;ANT001188;B7
C0004435;ANT001188;B20
C0004436;ANT001188;N28
C0004437;ANT001188;N1
C0004438;ANT001188;B1
C0004439;ANT001188;N78
C0004440;ANT001189;GSM900
C0004441;ANT001189;B8
C0004442;ANT001189;B32
C0004443;ANT001189;B3
C0004444;ANT001189;B7
C0004445;ANT001189;B20
C0004446;ANT001189;N28
C0004447;ANT001189;N1
C0004448;ANT001189;B1
C0004449;ANT001189;N78
C0004450;ANT001190;GSM900
C0004451;ANT001190;B8
C0004452;ANT001190;B32
C0004453;ANT001190;B3
C0004454;ANT001190;B7
C0004455;ANT001190;B20
C0004456;ANT001190;N28
C0004457;ANT001190;N1
C0004458;ANT001190;B1
C0004459;ANT001190;N78
C0004460;ANT001191;B3
C0004461;ANT001191;B7
C0004462;ANT001191;B32
C0004463;ANT001191;B8
C0004464;ANT001191;B20
C0004465;ANT001191;N1
C0004466;ANT001191;B1
C0004467;ANT001191;N78
C0004468;ANT001192;B3
C0004469;ANT001192;B7
C0004470;ANT001192;B32
C0004471;ANT001192;B8
C0004472;ANT001192;B20
C0004473;ANT001192;N1
C0004474;ANT001192;B1
C0004475;ANT001192;N78
C0004476;ANT001193;B3
C0004477;ANT001193;B7
C0004478;ANT001193;B32
C0004479;ANT001193;B8
C0004480;ANT001193;B20
C0004481;ANT001193;N1
C0004482;ANT001193;B1
C0004483;ANT001193;N78
C0004484;ANT001194;B3
C0004485;ANT001194;B7
C0004486;ANT001194;B32
C0004487;ANT001194;B8
C0004488;ANT001194;B20
C0004489;ANT001194;N1
C0004490;ANT001194;B1
C0004491;ANT001194;N78
C0004492;ANT001195;B3
C0004493;ANT001195;B7
C0004494;ANT001195;B32
C0004495;ANT001195;B8
C0004496;ANT001195;B20
C0004497;ANT001195;N1
C0004498;ANT001195;B1
C0004499;ANT001195;N78
C0004500;ANT001196;B3
C0004501;ANT001196;B7
C0004502;ANT001196;B32
C0004503;ANT001196;B8
C0004504;ANT001196;B20
C0004505;ANT001196;N1
C0004506;ANT001196;B1
C0004507;ANT001196;N78
C0004508;ANT001197;B3
C0004509;ANT001197;B7
C0004510;ANT001197;B32
C0004511;ANT001197;B8
C0004512;ANT001197;B20
C0004513;ANT001197;N1
C0004514;ANT001197;B1
C0004515;ANT001197;N78
C0004516;ANT001198;B3
C0004517;ANT001198;B7
C0004518;ANT001198;B32
C0004519;ANT001198;B8
C0004520;ANT001198;B20
C0004521;ANT001198;N1
C0004522;ANT001198;B1
C0004523;ANT001198;N78
C0004524;ANT001199;B3
C0004525;ANT001199;B7
C0004526;ANT001199;B32
C0004527;ANT001199;B8
C0004528;ANT001199;B20
C0004529;ANT001199;N1
C0004530;ANT001199;B1
C0004531;ANT001199;N78
C0004532;ANT001200;B8
C0004533;ANT001200;B3
C0004534;ANT001200;B20
C0004535;ANT001200;N28
C0004536;ANT001200;N1
C0004537;ANT001201;B8
C0004538;ANT001201;B3
C0004539;ANT001201;B20
C0004540;ANT001201;N28
C0004541;ANT001201;N1
C0004542;ANT001202;B8
C0004543;ANT001202;B3
C0004544;ANT001202;B20
C0004545;ANT001202;N28
C0004546;ANT001202;N1
C0004547;ANT001203;GSM900
C0004548;ANT001203;B8
C0004549;ANT001203;B3
C0004550;ANT001203;B32
C0004551;ANT001203;B20
C0004552;ANT001203;N78
C0004553;ANT001204;GSM900
